galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_delta,d_eff_boost,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_boost_lambda,formula_dim_transition,formula_dim_boost_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
F568-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F568-V1_normalized.csv,formula,,1655.7503864407456,2000.0,2000.0,False,True,0.8278751932203728,4.8097378216976505,,,gbar_char_logmean,sigma_char_rms,369.2037649063032,363.65721565740824,1.1785594398220265,1.2425399591451853,1.1968878019458982,15,True,1.7211269461393,3.5021566339191934,0.6481598193568915,2.2699572112006035,1.2788730538607,1.84886132253186,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.302533840237686,32.87870522390428,0.37115249655742527,0.36316696592619246,176.5504549011788,12.610746778655628,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F568-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F568-V1_rotation_curve.png,ok,
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,formula,,1881.9460551063057,2000.0,2000.0,False,True,0.9409730275531528,15.94140760650536,,,gbar_char_logmean,sigma_char_rms,1790.4438784067086,1827.3529504528233,0.4776264534236293,0.2445615761186419,0.7270511548286674,7,True,2.6999286680360584,0.4233668644096326,3.2569593212268115,1.3788886553375206,0.30007133196394165,1.5906548674482088,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.83649167941475,36.27269063737164,0.5658327374623391,0.3754835592519132,1116.6420061065364,93.05350050887803,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F571-8_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F571-8_rotation_curve.png,ok,
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,formula,,1323.817444214964,2000.0,2000.0,False,True,0.6619087221074821,1.9577811241788634,,,gbar_char_logmean,sigma_char_rms,221.19778920308482,219.46774977502827,0.8322779049301438,0.9063814834800729,0.8587049492225491,7,True,1.604644879724085,4.163394743222476,0.3911655562551957,1.6285766206425776,1.395355120275915,1.8494145758937903,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.190198451560413,15.674388036813486,0.2153306569632655,0.22798988130342399,54.954167499283294,9.159027916547215,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F571-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F571-V1_rotation_curve.png,ok,
F574-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-1_normalized.csv,formula,,1564.4767183148128,2000.0,2000.0,False,True,0.7822383591574065,3.592177006614487,,,gbar_char_logmean,sigma_char_rms,364.4962482269504,397.6921716481688,0.8085886141088791,0.899084364461284,0.83396233861285,14,True,2.0030268401706044,2.231380999225764,0.7088215908740922,1.5816510297174275,0.9969731598293956,1.8443137919037125,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.85196568193357,21.1903556467477,0.2810571062086784,0.28047254897891183,351.77003425241764,27.059233404032128,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F574-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F574-1_rotation_curve.png,ok,
F574-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-2_normalized.csv,formula,,5.678296409734262e-10,5.678296409794106e-10,5.678296409794106e-10,False,False,2.839148204867131e-13,2.8391482048679374e-13,,,gbar_char_logmean,sigma_char_rms,201.78452023121386,208.41862823115696,0.0,0.0,0.0,0,True,2.9999999999956604,5.105494365036627e-12,0.3714722948112245,1.8965497079259314e-12,4.339639758654812e-12,1.0000000000105391,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.294377305917471,7.0283879765900155,0.3269709997674234,0.2312297324481212,3.3569881462025783,0.8392470365506446,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F574-2_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F574-2_rotation_curve.png,ok,
F579-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F579-V1_normalized.csv,formula,,1756.4779359248298,2000.0,2000.0,False,True,0.8782389679624149,7.212808180628107,,,gbar_char_logmean,sigma_char_rms,780.6208149807635,726.2021259374882,0.8498746231184426,0.7580323223104564,0.8741322395774057,14,True,2.2991387904282954,1.2808372705831594,1.2943371353523812,1.6578352436591692,0.7008612095717046,1.81957085991482,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.202625490732355,26.980366033747366,0.2799427288741741,0.2571571063532767,93.24876080520698,7.172981600400537,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F579-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F579-V1_rotation_curve.png,ok,
F583-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-1_normalized.csv,formula,,1270.3718478151966,2000.0,2000.0,False,True,0.6351859239075983,1.741122301834416,,,gbar_char_logmean,sigma_char_rms,156.08329519450797,160.76232253372171,0.9936437042528691,1.1343367843484968,1.0509835361877191,24,True,1.5,6.956422887488781,0.28653268365508006,1.9932425185917815,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.769921886913925,13.3149860335221,0.3915476625487648,0.2163723493016909,151.57154911853263,6.315481213272193,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F583-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F583-1_rotation_curve.png,ok,
F583-4,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-4_normalized.csv,formula,,1389.0786430590001,2000.0,2000.0,False,True,0.6945393215295,2.273743792514281,,,gbar_char_logmean,sigma_char_rms,325.17850306930694,318.9798421099498,0.6666714674441137,0.6517663798046693,0.6791464337254499,12,True,1.9940848488433645,2.265554531808736,0.5685296700815319,1.2880349705209402,1.0059151511566355,1.8445961419668198,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.329639062866544,9.493280670496357,0.3958791629565977,0.12457210181766795,79.59756768220838,7.236142516564398,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\F583-4_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\F583-4_rotation_curve.png,ok,
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,formula,,946.8845244140184,1751.431482718966,1751.431482718966,False,False,0.4734422622070092,0.899126967901736,,,gbar_char_logmean,sigma_char_rms,143.23285763613387,141.04456781658732,0.6177560583782579,0.6614011472143422,0.6473504668173738,34,True,1.5,4.883795107081886,0.2513889939788624,1.2277323387682058,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.075768520088998,7.042480275643939,0.20179120195443936,0.16302352102417028,2335.3509979856203,70.76821206017031,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\IC2574_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\IC2574_rotation_curve.png,ok,
IC4202,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC4202_normalized.csv,formula,,1797.3053689448452,1935.5268761593015,1935.5268761593015,False,False,0.8986526844724226,8.867059574240942,,,gbar_char_logmean,sigma_char_rms,4577.361699034203,4637.730830585807,0.11356423841353333,0.09616416787500456,0.1658981945341674,22,True,2.9682464610002555,0.03806365207198776,8.266000640037475,0.3146341723892146,0.031753538999744535,1.0769048541237056,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.79044160388558,23.326210787144685,0.21347020415283496,0.061012861338213334,1827.1955368051358,58.94179150984309,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\IC4202_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\IC4202_rotation_curve.png,ok,
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,formula,,836.8706753747215,1547.584883999076,1547.584883999076,False,False,0.41843533768736074,0.7194992488426284,,,gbar_char_logmean,sigma_char_rms,177.04964157706092,142.10489956357046,0.5150119754700971,0.4912804599566242,0.5220929009097914,15,True,1.6475164095810269,3.909426660333483,0.25327886280035833,0.9901751387306673,1.3524835904189731,1.8492521360078982,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.074236645392995,10.616581654233148,0.9810232938974269,0.41160078628945784,546.7019646335665,39.050140330969036,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\KK98-251_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\KK98-251_rotation_curve.png,ok,
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,formula,,1881.3996253643231,2000.0,2000.0,False,True,0.9406998126821615,15.863353139850629,,,gbar_char_logmean,sigma_char_rms,2176.6304273504275,1697.961358605686,0.7267622924407979,0.6882159694679267,0.7788869447696173,28,True,2.6621170832418004,0.4881136539445888,3.0263398609575303,1.4771978076101389,0.3378829167581996,1.6346668886307612,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.85578861696698,18.316778816411205,0.1987428638177942,0.19636361453563775,625.4615952785057,22.33791411708949,29,29,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0024_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0024_rotation_curve.png,ok,
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,formula,,1415.215345649812,2000.0,2000.0,False,True,0.707607672824906,2.42006238556721,,,gbar_char_logmean,sigma_char_rms,430.4765943012212,440.0158388969217,0.470140204387426,0.612664590253625,0.5217735258049104,20,True,2.306265871639052,1.2617928563797394,0.7842566416234119,0.9895694279687864,0.6937341283609482,1.8183295796301904,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.861294106444806,11.94632705346173,0.147702620096094,0.19510744070462302,432.57063192308226,21.62853159615411,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0055_rotation_curve.png,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,formula,,1577.5988533997756,2000.0,2000.0,False,True,0.7887994266998878,3.734835632188448,,,gbar_char_logmean,sigma_char_rms,572.6412977099235,531.3199865191835,0.5316118456817067,0.5756992080082982,0.6472748577701573,18,True,2.2933941929082464,1.2963041737059102,0.9469914294438515,1.2275889424517907,0.7066058070917536,1.8205364874613643,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.22073445187739,12.339565058067835,0.17613470093397515,0.18059653664603006,153.19968087857876,7.659984043928938,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0100_rotation_curve.png,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0247_normalized.csv,formula,,1541.8535111152353,2000.0,2000.0,False,True,0.7709267555576177,3.3654159717964145,,,gbar_char_logmean,sigma_char_rms,449.4103549864976,429.5522221864013,0.7221889917510069,0.713329500714067,0.7266155402596767,26,True,2.124835396534871,1.7999607965229274,0.7656069472824095,1.3780624906539327,0.8751646034651288,1.838632778774222,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.404324418123085,19.330655571729146,0.2146912809706219,0.22857231582874865,1119.4168208734184,44.77667283493673,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0247_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0247_rotation_curve.png,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,formula,,1719.5923505781018,2000.0,2000.0,False,True,0.859796175289051,6.132473041029001,,,gbar_char_logmean,sigma_char_rms,465.23016957284534,836.8923625835481,0.528462535712597,0.6675011422265497,0.6521373826814104,21,True,2.4867168171118115,0.8291704683567873,1.4916244727131522,1.2368109626520103,0.5132831828881885,1.7640753480236613,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,49.88181274586267,46.58862127729982,0.2698616882887889,0.291603554762036,1625.087120684631,60.18841187720855,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0289_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0289_rotation_curve.png,ok,
NGC0300,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0300_normalized.csv,formula,,1595.01830024341,2000.0,2000.0,False,True,0.7975091501217051,3.9384947547063986,,,gbar_char_logmean,sigma_char_rms,412.2658018867924,421.35662442265124,0.810835809072425,0.8382612408070136,0.8575692257579041,25,True,2.0204880897411464,2.1656770584689182,0.7509996277040779,1.6264226646374202,0.9795119102588536,1.8437193638010971,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.989559136973767,18.810875479979018,0.21516783743949006,0.24787411663635897,855.3164198889074,35.63818416203781,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC0300_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC0300_rotation_curve.png,ok,
